model_name,gpu,batch_size,seq_len,mean_ms,std_ms,p50_ms,p95_ms,n_runs,noisy,peak_memory_mb,actual_gpu_name,actual_mem_gb,actual_sm_count,attn_impl,platform,cuda_version,driver_version,torch_version,timestamp
gpt2-small,l4,4,1024,84.68572341918946,0.388003824310309,84.72166442871094,85.27155303955078,100,False,930.245632,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:20:26+00:00
gpt2-small,l4,6,32,7.616055669784546,0.19335521078918455,7.561215877532959,8.050687789916992,100,False,315.935744,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:20:39+00:00
gpt2-small,l4,6,64,7.642363820075989,0.1203588910280562,7.613440036773682,7.7649922370910645,100,False,347.327488,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:20:40+00:00
gpt2-small,l4,6,128,7.601382389068603,0.2238988733589989,7.577600002288818,7.767039775848389,100,False,406.57152,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:20:42+00:00
gpt2-small,l4,6,256,15.731569318771362,0.37399157956235723,15.688703536987305,16.42188835144043,100,False,528.219136,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:20:43+00:00
gpt2-small,l4,6,512,45.319232063293455,0.29577008413973993,45.3201904296875,45.828094482421875,100,False,769.115136,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:20:46+00:00
gpt2-small,l4,6,1024,134.77575927734375,0.5995409397658444,134.67852783203125,135.93702697753906,100,False,1252.506624,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:20:53+00:00
gpt2-small,l4,8,32,7.517632322311401,0.09963979639514998,7.493631839752197,7.693312168121338,100,False,326.923776,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:13+00:00
gpt2-small,l4,8,64,7.7352323150634765,0.15939757037670754,7.698431968688965,7.996416091918945,100,False,367.2064,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:14+00:00
gpt2-small,l4,8,128,9.95740927696228,0.18878535492424858,10.041343688964844,10.133503913879395,100,False,446.985216,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:16+00:00
gpt2-small,l4,8,256,21.6588196182251,0.6189866496131659,21.67398452758789,22.68671989440918,100,False,607.98464,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:17+00:00
gpt2-small,l4,8,512,65.51277610778808,0.4919330882440127,65.56159973144531,66.31731414794922,100,False,930.245632,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:21+00:00
gpt2-small,l4,8,1024,184.7308299255371,0.631912440241042,184.71527099609375,185.7259521484375,100,False,1575.537664,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:31+00:00
gpt2-small,l4,12,32,7.697374401092529,0.1030521625094527,7.6769280433654785,7.846911907196045,100,False,347.327488,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:59+00:00
gpt2-small,l4,12,64,7.66079550743103,0.2382825961490056,7.640063762664795,7.855103969573975,100,False,406.57152,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:00+00:00
gpt2-small,l4,12,128,15.16443841934204,0.25200585930201835,15.139840126037598,15.613951683044434,100,False,528.219136,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:02+00:00
gpt2-small,l4,12,256,36.96360569000244,0.44416458981708035,36.86912155151367,37.85728073120117,100,False,769.115136,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:04+00:00
gpt2-small,l4,12,512,106.17479316711426,0.7148553338599907,106.25023651123047,107.22509002685547,100,False,1252.506624,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:10+00:00
gpt2-small,l4,12,1024,279.92432891845704,0.7043126731161634,280.025146484375,281.12896728515625,100,False,2219.396096,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:26+00:00
gpt2-small,l4,16,32,7.588257303237915,0.17865546809241414,7.541759967803955,7.923711776733398,100,False,367.2064,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:08+00:00
gpt2-small,l4,16,64,9.851066856384277,0.24714787853105336,9.802751541137695,10.132479667663574,100,False,446.854144,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:09+00:00
gpt2-small,l4,16,128,20.844298515319824,0.5280060636131688,20.746240615844727,21.87673568725586,100,False,607.98464,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:11+00:00
gpt2-small,l4,16,256,53.77466453552246,0.38165576561025766,53.6995849609375,54.36211013793945,100,False,930.245632,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:14+00:00
gpt2-small,l4,16,512,145.05699630737305,1.027815925328554,145.2902374267578,146.5733184814453,100,False,1575.537664,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:23+00:00
gpt2-small,l4,16,1024,379.72574523925783,0.8232296259248643,379.7698669433594,381.0693054199219,100,False,2863.811584,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:45+00:00
gpt2-medium,l4,1,32,14.32998755455017,0.16225601636073428,14.309375762939453,14.58790397644043,100,False,755.337728,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:24:42+00:00
