model_name,gpu,batch_size,seq_len,mean_ms,std_ms,p50_ms,p95_ms,n_runs,noisy,peak_memory_mb,actual_gpu_name,actual_mem_gb,actual_sm_count,attn_impl,platform,cuda_version,driver_version,torch_version,timestamp
gpt2-small,a10,12,32,8.252949132919312,0.07981070720441512,8.235008239746094,8.332287788391113,100,False,347.327488,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:48+00:00
gpt2-small,a10,12,64,8.30908420562744,0.16680074209195528,8.281087875366211,8.38758373260498,100,False,406.57152,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:50+00:00
gpt2-small,a10,12,128,15.370681276321411,0.06340931786075651,15.355903625488281,15.508480072021484,100,False,528.219136,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:52+00:00
gpt2-small,a10,12,256,31.481877708435057,0.07445560868485405,31.461376190185547,31.655935287475586,100,False,769.115136,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:21:55+00:00
gpt2-small,a10,12,512,68.51023956298827,0.06858377852606569,68.52301025390625,68.60800170898438,100,False,1252.506624,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:00+00:00
gpt2-small,a10,12,1024,166.25995849609376,0.18289305696282065,166.29656982421875,166.4962615966797,100,False,2219.396096,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:11+00:00
gpt2-small,a10,16,32,9.080659837722779,1.5645238686657887,8.630271911621094,12.398591995239258,100,True,367.2064,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:36+00:00
gpt2-small,a10,16,64,10.53119644165039,0.445402288648837,10.432512283325195,10.63526439666748,100,False,446.854144,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:38+00:00
gpt2-small,a10,16,128,20.6410546875,0.06543049310912843,20.635648727416992,20.64793586730957,100,False,607.98464,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:41+00:00
gpt2-small,a10,16,256,40.70164608001709,0.04379783611072243,40.70195388793945,40.7562255859375,100,False,930.245632,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:44+00:00
gpt2-small,a10,16,512,89.54354682922363,0.13175725934889354,89.55187225341797,89.71878051757812,100,False,1575.537664,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:22:51+00:00
gpt2-small,a10,16,1024,220.19339263916015,0.06586188287601187,220.19891357421875,220.25421142578125,100,False,2863.811584,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:05+00:00
gpt2-medium,a10,1,32,16.14192629814148,0.09264538900425984,16.15564727783203,16.285696029663086,100,False,755.337728,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:23:39+00:00
